#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 13 05 45 00 1 3588.640
2022 02 13 05 30 00 1 3588.537
2022 02 13 05 15 00 1 3588.435
2022 02 13 05 00 00 1 3588.331
2022 02 13 04 45 00 1 3588.227
2022 02 13 04 30 00 1 3588.126
2022 02 13 04 15 00 1 3588.025
2022 02 13 04 00 00 1 3587.930
2022 02 13 03 45 00 1 3587.841
2022 02 13 03 30 00 1 3587.760
2022 02 13 03 15 00 1 3587.685
2022 02 13 03 00 00 1 3587.620
2022 02 13 02 45 00 1 3587.568
2022 02 13 02 30 00 1 3587.523
2022 02 13 02 15 00 1 3587.492
2022 02 13 02 00 00 1 3587.477
